no;exp;wks;occ;ind;south;smsa;ms;fem;union;ed;blk;lwage;t;id
3632;8;51;1;0;0;1;0;0;1;12;1;6.263400078;6;519
3633;9;49;1;0;0;1;0;0;1;12;1;6.434549809;7;519
3634;26;46;1;1;0;1;1;0;1;12;0;6.375020027;1;520
3635;27;49;1;1;0;1;1;0;1;12;0;6.569479942;2;520
3636;28;50;1;1;0;1;1;0;1;12;0;6.536690235;3;520
3637;29;50;1;0;0;1;1;0;1;12;0;6.64248991;4;520
3638;30;21;1;0;0;1;1;0;0;12;0;6.226540089;5;520
3639;31;50;1;0;0;1;1;0;0;12;0;6.375020027;6;520
3640;32;52;1;1;0;1;1;0;1;12;0;6.893660069;7;520
3641;17;51;0;0;0;0;0;0;1;16;0;6.620069981;1;521
3642;18;52;0;0;0;0;0;0;0;16;0;6.802390099;2;521
3643;19;50;0;0;0;0;0;0;0;16;0;6.856460094;3;521
3644;20;49;0;0;0;0;0;0;0;16;0;6.980080128;4;521
3645;21;50;0;0;0;0;0;0;0;16;0;7.043159962;5;521
3646;22;50;0;0;0;0;0;0;0;16;0;6.866930008;6;521
3647;23;50;0;0;0;0;0;0;0;16;0;7.189169884;7;521
3648;2;51;1;1;0;0;1;0;0;9;0;5.768320084;1;522
3649;3;49;1;1;0;0;1;0;0;9;0;5.828949928;2;522
3650;4;52;1;1;0;0;1;0;1;9;0;5.768320084;3;522
3651;5;49;1;1;0;0;1;0;1;9;0;6.598509789;4;522
3652;6;49;1;1;0;0;1;0;1;9;0;6.679599762;5;522
3653;7;35;1;1;0;0;1;0;1;9;0;7.090079784;6;522
3654;8;44;1;1;0;0;1;0;1;9;0;6.85751009;7;522
3655;3;39;1;1;1;0;1;0;1;10;0;6.182079792;1;523
3656;4;48;1;1;1;0;1;0;1;10;0;6.263400078;2;523
3657;5;50;1;1;1;0;1;0;1;10;0;6.393589973;3;523
3658;6;49;1;1;1;0;1;0;1;10;0;6.440949917;4;523
3659;7;50;1;1;1;0;1;0;1;10;0;6.514709949;5;523
3660;8;49;1;1;1;0;1;0;1;10;0;6.664410114;6;523
3661;9;47;1;1;1;0;1;0;1;10;0;6.753439903;7;523
3662;5;45;0;0;1;0;1;0;0;16;0;6.2146101;1;524
3663;6;45;0;0;1;0;1;0;0;16;0;6.396930218;2;524
3664;7;49;0;0;1;0;1;0;0;16;0;6.396930218;3;524
3665;8;49;0;0;1;0;1;0;0;16;0;6.565259933;4;524
3666;9;49;0;0;1;0;1;0;0;16;0;6.700729847;5;524
3667;10;51;0;0;1;0;1;0;0;16;0;6.522089958;6;524
3668;11;50;0;0;1;0;1;0;0;16;0;6.556779861;7;524
3669;11;49;0;0;1;1;1;0;1;12;1;6.246109962;1;525
3670;12;49;0;0;1;1;1;0;1;12;1;6.331500053;2;525
3671;13;49;0;0;1;1;0;0;1;12;1;6.408530235;3;525
3672;14;49;0;0;1;1;0;0;1;12;1;6.481579781;4;525
3673;15;43;0;0;1;1;0;0;1;12;1;6.559619904;5;525
3674;16;46;0;0;1;1;0;0;1;12;1;6.678339958;6;525
3675;17;44;0;0;1;1;0;0;1;12;1;6.824369907;7;525
3676;1;35;1;1;0;1;0;0;0;14;0;5.703780174;1;526
3677;2;49;1;1;0;1;0;0;0;14;0;5.926929951;2;526
3678;3;47;1;1;0;1;0;0;0;14;0;6.109250069;3;526
3679;4;48;0;1;0;1;0;0;0;14;0;6.040249825;4;526
3680;5;52;0;1;0;1;0;0;0;14;0;6.359570026;5;526
3681;6;49;0;1;0;1;0;0;0;14;0;6.504290104;6;526
3682;7;49;0;1;0;1;0;0;0;14;0;6.577859879;7;526
3683;5;50;0;0;0;1;1;0;0;16;1;6.234409809;1;527
3684;6;50;0;0;0;1;1;0;0;16;1;6.396930218;2;527
3685;7;50;0;0;0;1;1;0;0;16;1;6.507279873;3;527
3686;8;50;0;0;0;1;1;0;0;16;1;6.652860165;4;527
3687;9;49;0;0;0;1;1;0;0;16;1;6.745240211;5;527
3688;10;49;0;0;0;1;1;0;0;16;1;7.130899906;6;527
3689;11;50;0;0;0;1;1;0;0;16;1;7.244229794;7;527
3690;4;40;0;0;1;0;1;0;0;17;0;6.098070145;1;528
3691;5;32;0;0;1;0;1;0;0;17;0;6.269100189;2;528
3692;6;37;0;0;1;0;1;0;0;17;0;6.340360165;3;528
3693;7;35;0;0;1;0;1;0;0;17;0;6.487679958;4;528
3694;8;37;0;0;1;0;1;0;0;17;0;6.577859879;5;528
3695;9;35;0;0;1;0;1;0;0;17;0;6.620069981;6;528
3696;10;37;0;0;1;0;1;0;0;17;0;6.856460094;7;528
3697;33;44;0;0;0;1;1;0;0;12;0;6.905749798;1;529
3698;34;47;0;0;0;1;1;0;0;12;0;6.905749798;2;529
3699;35;47;0;0;0;1;1;0;0;12;0;7.060480118;3;529
3700;36;47;0;0;0;1;1;0;1;12;0;7.095890045;4;529
3701;37;45;0;0;0;1;1;0;1;12;0;6.933420181;5;529
3702;38;47;0;0;0;1;1;0;0;12;0;7.467370033;6;529
3703;39;50;0;0;0;1;1;0;0;12;0;7.377759933;7;529
3704;8;50;0;1;0;1;1;0;0;17;0;6.905749798;1;530
3705;9;48;0;1;0;1;1;0;0;17;0;6.905749798;2;530
3706;10;47;0;1;0;1;1;0;0;17;0;7.129300117;3;530
3707;11;44;0;1;0;1;1;0;0;17;0;7.170119762;4;530
3708;12;46;0;1;0;1;1;0;0;17;0;7.270309925;5;530
3709;13;47;0;1;0;1;1;0;0;17;0;7.459909916;6;530
3710;14;46;0;1;0;1;1;0;0;17;0;7.457029819;7;530
3711;2;49;0;0;0;1;1;0;0;16;0;6.576469898;1;531
3712;3;49;0;0;0;1;1;0;0;16;0;6.77421999;2;531
3713;4;50;0;0;0;1;1;0;0;16;0;6.88244009;3;531
3714;5;49;0;0;0;1;1;0;0;16;0;7.090079784;4;531
3715;6;48;0;0;0;1;1;0;0;16;0;7.207859993;5;531
3716;7;48;0;0;0;1;1;0;0;16;0;7.495540142;6;531
3717;8;46;0;0;0;1;1;0;0;16;0;7.600900173;7;531
3718;5;29;1;0;1;0;1;0;0;12;0;5.736569881;1;532
3719;6;49;1;0;1;0;1;0;0;12;0;5.966149807;2;532
3720;7;51;1;0;1;0;1;0;0;12;0;6.075349808;3;532
3721;8;49;1;0;1;0;1;0;0;12;0;6.156980038;4;532
3722;9;50;1;0;1;0;1;0;0;12;0;6.263400078;5;532
3723;10;46;1;0;1;0;1;0;0;12;0;6.347390175;6;532
3724;11;49;1;0;1;0;1;0;0;12;0;6.445720196;7;532
3725;32;50;0;0;0;0;1;0;0;13;0;6.291570187;1;533
3726;33;50;0;0;0;0;1;0;0;13;0;6.395259857;2;533
3727;34;48;0;0;0;0;1;0;0;13;0;6.396930218;3;533
3728;35;48;0;0;0;0;1;0;0;13;0;6.396930218;4;533
3729;36;49;0;0;0;0;1;0;0;13;0;6.490719795;5;533
3730;37;48;0;0;0;0;1;0;0;13;0;6.590300083;6;533
3731;38;49;0;0;0;0;1;0;0;13;0;6.617400169;7;533
3732;5;51;0;1;1;0;1;0;0;12;0;5.886099815;1;534
3733;6;48;0;1;1;0;1;0;0;12;0;5.983940125;2;534
3734;7;51;1;1;1;0;1;0;0;12;0;5.983940125;3;534
3735;8;51;1;1;1;0;1;0;0;12;0;6.198480129;4;534
3736;9;51;1;1;1;0;1;0;0;12;0;5.789959908;5;534
3737;10;50;1;1;1;0;1;0;0;12;0;6.011270046;6;534
3738;11;51;1;1;1;0;1;0;0;12;0;6.111470222;7;534
3739;9;51;1;0;1;0;1;0;0;12;0;5.579730034;1;535
3740;10;50;1;0;1;0;1;0;0;12;0;5.669879913;2;535
3741;11;51;1;0;1;0;1;0;0;12;0;5.703780174;3;535
3742;12;50;1;0;1;0;1;0;0;12;0;5.828949928;4;535
3743;13;49;1;0;1;0;1;0;0;12;0;5.991459846;5;535
3744;14;51;1;0;1;0;1;0;0;12;0;6.075349808;6;535
3745;15;50;1;0;1;0;1;0;0;12;0;6.142039776;7;535
3746;7;51;0;0;0;1;0;0;0;17;0;6.694560051;1;536
3747;8;51;0;0;0;1;0;0;0;17;0;6.727429867;2;536
3748;9;49;0;0;0;1;0;0;0;17;0;6.853300095;3;536
3749;10;50;0;0;0;1;0;0;0;17;0;6.896689892;4;536
3750;11;50;0;0;0;1;1;0;0;17;0;7.130899906;5;536
3751;12;51;0;0;0;1;1;0;0;17;0;6.965079784;6;536
3752;13;49;0;0;0;1;1;0;0;17;0;7.154620171;7;536
3753;7;48;0;0;0;1;1;0;0;16;0;6.03786993;1;537
3754;8;50;0;0;0;1;1;0;0;16;0;6.551080227;2;537
3755;9;50;0;0;0;1;1;0;0;16;0;6.656730175;3;537
3756;10;50;0;0;0;1;1;0;0;16;0;6.856460094;4;537
3757;11;50;0;0;0;1;1;0;0;16;0;7.090079784;5;537
3758;12;49;0;0;1;1;1;0;0;16;0;6.74406004;6;537
3759;13;49;0;0;1;1;1;0;0;16;0;6.994850159;7;537
3760;10;48;0;1;0;1;1;0;0;16;0;6.620069981;1;538
3761;11;51;0;1;0;1;1;0;0;16;0;6.77421999;2;538
3762;12;50;0;1;0;1;1;0;0;16;0;6.77421999;3;538
3763;13;47;0;1;0;1;1;0;0;16;0;6.907760143;4;538
3764;14;51;0;1;0;1;1;0;0;16;0;7.014810085;5;538
3765;15;50;0;1;0;1;1;0;0;16;0;7.062190056;6;538
3766;16;51;0;1;0;1;1;0;0;16;0;7.158510208;7;538
3767;3;50;0;0;0;1;1;0;0;17;0;6.345640182;1;539
3768;4;49;0;0;0;1;1;0;0;17;0;6.444129944;2;539
3769;5;50;0;0;0;1;1;0;0;17;0;6.620069981;3;539
3770;6;49;0;0;0;1;1;0;0;17;0;6.956550121;4;539
3771;7;48;0;0;0;1;1;0;0;17;0;7.311220169;5;539
3772;8;50;0;0;0;1;1;0;0;17;0;7.388329983;6;539
3773;9;48;0;0;0;1;1;0;0;17;0;7.600900173;7;539
3774;25;47;0;1;0;1;1;0;0;16;0;6.905749798;1;540
3775;26;47;0;1;0;1;1;0;0;16;0;6.905749798;2;540
3776;27;47;0;1;0;1;1;0;0;16;0;7.557990074;3;540
3777;28;46;0;1;0;1;1;0;0;16;0;7.600900173;4;540
3778;29;45;0;1;0;1;1;0;0;16;0;7.600900173;5;540
3779;30;45;0;1;0;1;1;0;0;16;0;7.600900173;6;540
3780;31;45;0;1;0;1;1;0;0;16;0;7.80588007;7;540
3781;8;50;0;0;0;1;1;0;1;14;0;6.55535984;1;541
3782;9;50;0;0;0;1;1;0;1;14;0;6.551080227;2;541
3783;10;50;0;0;0;1;1;0;1;14;0;6.633319855;3;541
3784;11;49;0;0;0;1;1;0;1;14;0;6.597149849;4;541
3785;12;48;0;0;0;1;1;0;1;14;0;6.824369907;5;541
3786;13;48;0;0;0;1;1;0;1;14;0;6.907760143;6;541
3787;14;49;0;0;0;1;1;0;1;14;0;7.090079784;7;541
3788;17;46;0;0;1;1;1;0;0;13;0;6.539589882;1;542
3789;18;47;0;0;1;1;1;0;0;13;0;6.536690235;2;542
3790;19;46;0;0;1;1;1;0;0;13;0;6.690839767;3;542
3791;20;45;0;0;1;1;1;0;0;13;0;6.84375;4;542
3792;21;47;0;0;1;1;1;0;0;13;0;6.88244009;5;542
3793;22;49;0;0;1;1;1;0;0;13;0;7.047520161;6;542
3794;23;46;0;0;1;1;1;0;0;13;0;7.060480118;7;542
3795;5;51;0;0;0;1;1;0;0;17;0;6.659289837;1;543
3796;6;52;0;0;0;1;1;0;0;17;0;6.690839767;2;543
3797;7;51;0;0;0;1;1;0;0;17;0;6.77421999;3;543
3798;8;51;0;0;0;1;1;0;0;17;0;6.68460989;4;543
3799;9;50;0;0;0;1;1;0;0;17;0;6.907760143;5;543
3800;10;51;0;0;0;1;1;0;0;17;0;6.949860096;6;543
3801;11;51;0;0;0;1;1;0;0;17;0;7.170119762;7;543
3802;4;49;1;0;1;0;1;0;1;14;0;6.553929806;1;544
3803;5;49;1;0;1;0;1;0;1;14;0;6.68460989;2;544
3804;6;49;1;0;1;0;1;0;1;14;0;7.11070013;3;544
3805;7;49;1;0;1;0;1;0;0;14;0;7.173960209;4;544
3806;8;49;1;0;1;0;1;0;1;14;0;7.014810085;5;544
3807;9;49;1;0;1;0;1;0;0;14;0;6.922639847;6;544
3808;10;49;0;0;1;0;1;0;1;14;0;7.195189953;7;544
3809;39;47;0;1;0;1;1;0;0;12;0;6.897699833;1;545
3810;40;47;0;1;0;1;1;0;0;12;0;6.905749798;2;545
3811;41;46;0;1;0;1;1;0;0;12;0;7.130899906;3;545
3812;42;44;0;1;0;1;1;0;0;12;0;7.207859993;4;545
3813;43;44;0;1;0;1;1;0;0;12;0;7.313220024;5;545
3814;44;41;0;1;0;1;1;0;0;12;0;7.090079784;6;545
3815;45;46;1;1;0;1;1;0;0;12;0;7.326469898;7;545
3816;11;49;1;0;0;1;1;0;1;12;0;6.63988018;1;546
3817;12;49;1;0;0;1;1;0;1;12;0;6.721429825;2;546
3818;13;41;1;1;0;1;1;0;0;12;0;6.788969994;3;546
3819;14;47;1;0;0;1;1;0;1;12;0;6.925600052;4;546
3820;15;28;1;0;0;1;1;0;1;12;0;6.956550121;5;546
3821;16;46;1;0;0;1;1;0;1;12;0;7.003069878;6;546
3822;17;48;1;0;0;1;1;0;1;12;0;7.092569828;7;546
3823;7;49;1;0;0;1;1;0;1;12;0;6.566669941;1;547
3824;8;50;1;0;0;1;1;0;1;12;0;6.77421999;2;547
3825;9;47;1;0;0;1;1;0;1;12;0;6.733399868;3;547
3826;10;43;1;0;0;1;1;0;1;12;0;6.783329964;4;547
3827;11;47;1;0;0;1;1;0;1;12;0;6.778779984;5;547
3828;12;48;1;0;0;1;1;0;1;12;0;6.98472023;6;547
3829;13;48;1;0;0;1;1;0;1;12;0;7.029970169;7;547
3830;8;47;0;0;0;1;1;0;0;16;1;6.856460094;1;548
3831;9;49;0;0;0;1;1;0;0;16;1;6.745240211;2;548
3832;10;49;0;0;0;1;1;0;0;16;1;6.856460094;3;548
3833;11;49;0;0;0;1;1;0;0;16;1;6.907760143;4;548
3834;12;49;0;0;0;1;1;0;0;16;1;7.130899906;5;548
3835;13;47;0;0;0;1;1;0;0;16;1;6.68460989;6;548
3836;14;46;0;0;0;1;1;0;0;16;1;6.725029945;7;548
3837;6;50;1;0;0;1;0;0;0;12;0;5.703780174;1;549
3838;7;50;1;0;0;1;0;0;0;12;0;5.991459846;2;549
3839;8;51;1;0;0;1;1;0;0;12;0;5.991459846;3;549
3840;9;50;1;0;0;1;1;0;0;12;0;5.991459846;4;549
3841;10;51;1;0;0;1;1;0;0;12;0;5.991459846;5;549
3842;11;51;1;0;0;1;1;0;0;12;0;6.396930218;6;549
3843;12;51;1;0;0;1;1;0;0;12;0;6.021019936;7;549
3844;8;48;1;0;0;1;1;0;1;14;0;6.811240196;1;550
3845;9;50;1;0;0;1;1;0;1;14;0;6.749929905;2;550
3846;10;47;1;0;0;1;1;0;1;14;0;6.802390099;3;550
3847;11;49;1;0;0;1;1;0;1;14;0;6.885509968;4;550
3848;12;48;1;0;0;1;1;0;1;14;0;6.983789921;5;550
3849;13;47;1;0;0;1;1;0;1;14;0;7.081709862;6;550
3850;14;47;1;0;0;1;1;0;1;14;0;7.18159008;7;550
3851;3;39;0;0;0;1;0;1;1;16;0;6.040249825;1;551
3852;4;35;0;0;0;1;0;1;1;16;0;5.869299889;2;551
3853;5;37;0;0;0;1;0;1;1;16;0;6.2146101;3;551
3854;6;38;0;0;0;1;0;1;1;16;0;6.437749863;4;551
3855;7;39;0;0;0;1;0;1;1;16;0;6.171700001;5;551
3856;8;39;0;0;0;1;0;1;1;16;0;6.551080227;6;551
3857;9;37;0;0;0;1;0;1;1;16;0;6.551080227;7;551
3858;6;38;0;0;0;0;1;0;1;17;0;6.354370117;1;552
3859;7;37;0;0;0;0;1;0;1;17;0;6.522089958;2;552
3860;8;39;0;0;0;0;1;0;1;17;0;6.526490211;3;552
3861;9;35;0;0;0;0;1;0;1;17;0;6.672029972;4;552
3862;10;36;0;0;0;0;1;0;1;17;0;6.620069981;5;552
3863;11;39;0;1;0;0;1;0;0;17;0;6.802390099;6;552
3864;12;49;0;0;0;0;1;0;1;17;0;6.768489838;7;552
3865;1;51;0;0;0;0;0;1;0;16;0;5.913499832;1;553
3866;2;40;0;0;0;0;0;1;0;16;0;5.886099815;2;553
3867;3;39;0;0;0;0;0;1;0;16;0;5.991459846;3;553
3868;4;39;0;0;1;1;0;1;0;16;0;6.263400078;4;553
3869;5;39;0;0;1;1;0;1;0;16;0;6.354370117;5;553
3870;6;39;0;0;1;0;0;1;0;16;0;6.551080227;6;553
3871;7;40;0;0;1;0;0;1;0;16;0;6.522089958;7;553
3872;13;48;0;0;0;1;0;1;1;14;0;5.823050022;1;554
3873;14;48;0;0;0;1;0;1;0;14;0;5.89715004;2;554
3874;15;49;0;0;0;1;0;1;1;14;0;5.963580132;3;554
3875;16;47;1;0;0;1;0;1;1;14;0;6.028279781;4;554
3876;17;49;0;0;0;1;0;1;1;14;0;6.107019901;5;554
3877;18;46;0;0;0;1;0;1;1;14;0;6.32972002;6;554
3878;19;38;0;0;0;1;0;1;0;14;0;6.226540089;7;554
3879;27;47;0;1;0;1;1;0;0;15;0;6.905749798;1;555
3880;28;47;0;1;0;1;1;0;0;15;0;6.905749798;2;555
3881;29;48;0;1;0;1;1;0;0;15;0;7.313220024;3;555
3882;30;47;0;1;0;1;1;0;0;15;0;7.346010208;4;555
3883;31;47;0;1;0;1;1;0;0;15;0;7.408530235;5;555
3884;32;48;0;1;0;1;1;0;0;15;0;7.522940159;6;555
3885;33;47;0;1;0;1;1;0;0;15;0;7.483240128;7;555
3886;3;50;0;1;0;1;1;0;0;16;0;6.597149849;1;556
3887;4;49;0;1;0;1;1;0;0;16;0;6.892640114;2;556
3888;5;49;0;1;0;1;1;0;0;16;0;6.987490177;3;556
3889;6;49;0;1;0;1;1;0;0;16;0;6.982860088;4;556
3890;7;49;0;1;0;1;1;0;0;16;0;7.303170204;5;556
3891;8;47;0;1;0;1;1;0;0;16;0;7.39387989;6;556
3892;9;46;0;1;0;1;1;0;0;16;0;7.303170204;7;556
3893;16;50;1;1;0;0;1;0;0;12;0;6.359570026;1;557
3894;17;51;1;1;0;0;1;0;0;12;0;6.428110123;2;557
3895;18;48;1;1;0;0;1;0;0;12;0;6.456769943;3;557
3896;19;47;1;1;0;0;1;0;0;12;0;6.583409786;4;557
3897;20;49;1;1;0;0;1;0;0;12;0;6.543910027;5;557
3898;21;51;1;1;0;0;1;0;1;12;0;6.895679951;6;557
3899;22;50;1;1;0;0;1;0;1;12;0;6.94408989;7;557
3900;14;49;0;0;1;1;0;1;0;12;0;5.89989996;1;558
3901;15;48;0;0;1;1;0;1;0;12;0;6.192359924;2;558
3902;16;49;0;0;1;1;0;1;0;12;0;6.033090115;3;558
3903;17;49;0;0;1;1;0;1;0;12;0;6.343880177;4;558
3904;18;49;0;0;1;1;0;1;0;12;0;6.410170078;5;558
3905;19;49;0;0;1;1;0;1;0;12;0;6.395259857;6;558
3906;20;48;0;0;1;1;0;1;0;12;0;6.463029861;7;558
3907;35;48;0;1;1;1;1;0;0;16;0;6.318970203;1;559
3908;36;48;0;1;1;1;1;0;0;16;0;6.381820202;2;559
3909;37;47;0;1;1;1;1;0;0;16;0;6.448890209;3;559
3910;38;48;0;1;1;1;1;0;0;16;0;6.513229847;4;559
3911;39;47;0;1;1;1;1;0;0;16;0;6.569479942;5;559
3912;40;48;0;0;1;1;1;0;0;16;0;6.658010006;6;559
3913;41;44;0;1;1;1;1;0;0;16;0;6.763879776;7;559
3914;31;50;1;0;0;0;1;0;1;12;0;6.309919834;1;560
3915;32;50;1;0;0;0;1;0;0;12;0;6.309919834;2;560
3916;33;50;1;0;0;0;1;0;0;12;0;6.396930218;3;560
3917;34;42;1;0;0;0;1;0;1;12;0;6.396930218;4;560
3918;35;24;1;0;0;0;1;0;0;12;0;6.396930218;5;560
3919;36;49;1;0;0;0;1;0;0;12;0;6.476970196;6;560
3920;37;49;0;0;0;0;1;0;0;12;0;6.68460989;7;560
3921;7;45;1;0;1;1;1;0;0;12;0;6.109250069;1;561
3922;8;50;1;0;1;1;1;0;0;12;0;6.079929829;2;561
3923;9;25;1;0;1;1;1;0;0;12;0;8.268730164;3;561
3924;10;52;1;0;1;1;1;0;0;12;0;6.514709949;4;561
3925;11;52;1;0;1;1;1;0;0;12;0;6.469250202;5;561
3926;12;52;1;0;1;1;1;0;0;12;0;6.797939777;6;561
3927;13;50;1;0;1;1;1;0;0;12;0;6.927559853;7;561
3928;2;32;0;0;1;1;0;0;0;17;0;6.437749863;1;562
3929;3;50;0;0;1;1;0;0;0;17;0;6.593039989;2;562
3930;4;50;0;0;0;1;0;0;0;17;0;6.68460989;3;562
3931;5;47;0;0;0;1;1;0;0;17;0;6.856460094;4;562
3932;6;50;0;0;0;1;1;0;0;17;0;7.090079784;5;562
3933;7;49;0;0;0;1;1;0;0;17;0;7.102499962;6;562
3934;8;49;0;0;0;1;1;0;0;17;0;7.279319763;7;562
3935;30;46;0;0;0;1;1;0;1;14;0;6.656730175;1;563
3936;31;44;0;0;0;1;1;0;1;14;0;6.74052;2;563
3937;32;46;0;0;0;1;1;0;1;14;0;6.907760143;3;563
3938;33;43;0;0;0;1;1;0;1;14;0;6.907760143;4;563
3939;34;46;0;0;0;1;1;0;1;14;0;6.907760143;5;563
3940;35;21;0;0;0;1;1;0;1;14;0;6.932449818;6;563
3941;36;48;0;0;0;1;1;0;1;14;0;6.907760143;7;563
3942;6;48;1;0;1;0;1;0;1;14;0;6.579249859;1;564
3943;7;52;1;0;1;0;1;0;1;14;0;6.77421999;2;564
3944;8;50;1;0;1;0;1;0;1;14;0;6.842679977;3;564
3945;9;52;1;0;1;0;1;0;1;14;0;6.956550121;4;564
3946;10;51;0;0;1;0;1;0;0;14;0;7.025539875;5;564
3947;11;49;0;0;1;0;1;0;1;14;0;7.084229946;6;564
3948;12;49;0;0;1;0;1;0;1;14;0;7.153049946;7;564
3949;25;51;1;0;1;1;1;0;1;11;0;6.842679977;1;565
3950;26;44;0;0;1;1;1;0;0;11;0;6.905749798;2;565
3951;27;51;0;0;1;1;1;0;0;11;0;7.130899906;3;565
3952;28;50;0;0;1;1;1;0;0;11;0;7.270309925;4;565
3953;29;52;0;0;1;1;1;0;0;11;0;7.053589821;5;565
3954;30;51;1;0;1;1;1;0;0;11;0;6.961299896;6;565
3955;31;49;0;0;1;1;1;0;0;11;0;8.047189713;7;565
3956;2;25;0;0;1;1;0;0;0;16;0;6.354370117;1;566
3957;3;46;0;0;1;1;0;0;0;16;0;6.514709949;2;566
3958;4;50;0;0;1;1;0;0;0;16;0;6.263400078;3;566
3959;5;48;0;0;1;1;0;0;0;16;0;6.68460989;4;566
3960;6;47;0;0;1;1;0;0;0;16;0;7.143620014;5;566
3961;7;47;0;0;1;1;0;0;0;16;0;7.195189953;6;566
3962;8;48;0;0;1;1;0;0;0;16;0;7.244229794;7;566
3963;40;51;1;0;0;0;1;0;0;10;0;5.828949928;1;567
3964;41;51;1;1;0;0;1;0;0;10;0;5.828949928;2;567
3965;42;50;1;1;0;0;1;0;0;10;0;5.828949928;3;567
3966;43;40;1;1;0;0;1;0;0;10;0;5.843540192;4;567
3967;44;36;1;1;0;0;1;0;0;10;0;5.89989996;5;567
3968;45;41;1;0;0;0;1;0;0;10;0;6.040249825;6;567
3969;46;51;1;0;0;0;1;0;0;10;0;6.2146101;7;567
3970;7;48;1;1;0;0;1;0;1;14;0;6.424870014;1;568
3971;8;49;1;0;0;0;1;0;1;14;0;6.480040073;2;568
3972;9;49;1;0;0;0;1;0;1;14;0;6.580639839;3;568
3973;10;47;1;1;0;0;1;0;1;14;0;6.68460989;4;568
3974;11;47;1;1;0;0;1;0;1;14;0;6.807929993;5;568
3975;12;46;1;1;0;0;1;0;1;14;0;6.923630238;6;568
3976;13;48;1;1;0;0;1;0;1;14;0;6.983789921;7;568
3977;19;50;1;1;0;1;1;0;0;12;0;6.466139793;1;569
3978;20;50;1;1;0;1;1;0;0;12;0;6.620069981;2;569
3979;21;51;1;1;0;1;1;0;0;12;0;6.620069981;3;569
3980;22;49;1;1;0;1;1;0;0;12;0;6.907760143;4;569
3981;23;49;1;1;0;1;1;0;0;12;0;7.047520161;5;569
3982;24;49;1;1;0;1;1;0;0;12;0;7.259119987;6;569
3983;25;51;1;1;0;1;1;0;0;12;0;7.159289837;7;569
3984;8;48;1;0;0;1;0;1;0;12;0;5.817110062;1;570
3985;9;46;1;0;0;1;0;1;0;12;0;5.886099815;2;570
3986;10;49;1;0;0;1;0;1;0;12;0;5.998939991;3;570
3987;11;49;0;0;0;1;0;1;0;12;0;6.066110134;4;570
3988;12;49;1;0;0;1;0;1;0;12;0;6.144189835;5;570
3989;13;49;1;0;0;1;0;1;0;12;0;6.291570187;6;570
3990;14;48;1;0;0;1;0;1;0;12;0;6.363029957;7;570
3991;8;50;1;0;0;1;1;0;1;12;0;6.345640182;1;571
3992;9;50;1;0;0;1;1;0;1;12;0;6.473889828;2;571
3993;10;51;1;0;0;1;1;0;1;12;0;6.824369907;3;571
3994;11;50;0;0;0;1;1;0;1;12;0;6.897699833;4;571
3995;12;49;0;0;0;1;1;0;1;12;0;6.970729828;5;571
3996;13;50;1;0;0;1;1;0;1;12;0;7.047520161;6;571
3997;14;50;1;0;0;1;1;0;1;12;0;6.912740231;7;571
3998;3;30;1;0;0;1;1;0;0;11;0;5.703780174;1;572
3999;4;50;1;0;0;1;0;0;0;11;0;5.991459846;2;572
4000;5;48;1;0;0;1;1;0;0;11;0;6.2146101;3;572
4001;6;48;1;0;0;0;1;0;0;11;0;6.445720196;4;572
4002;7;40;1;0;0;1;1;0;0;11;0;6.396930218;5;572
4003;8;51;1;0;0;1;1;0;0;11;0;6.620069981;6;572
4004;9;50;1;0;0;1;1;0;0;11;0;6.226540089;7;572
4005;5;51;0;0;1;1;1;0;1;12;0;6.109250069;1;573
4006;6;51;1;0;1;1;1;0;1;12;0;6.2146101;2;573
4007;7;49;1;0;1;1;1;0;1;12;0;6.259580135;3;573
4008;8;50;1;0;1;1;1;0;1;12;0;6.306280136;4;573
4009;9;50;1;0;1;1;1;0;1;12;0;6.406879902;5;573
4010;10;50;1;0;1;1;1;0;0;12;0;6.483109951;6;573
4011;11;51;1;1;1;1;1;0;1;12;0;6.620069981;7;573
4012;4;49;1;0;1;1;1;0;0;12;0;6.282269955;1;574
4013;5;48;1;0;1;1;1;0;0;12;0;6.388559818;2;574
4014;6;48;1;0;1;1;1;0;0;12;0;6.455200195;3;574
4015;7;49;1;0;1;0;1;0;0;12;0;6.666959763;4;574
4016;8;49;1;0;1;0;1;0;0;12;0;6.835179806;5;574
4017;9;49;1;0;1;0;1;0;0;12;0;6.907760143;6;574
4018;10;48;1;0;1;0;1;0;0;12;0;6.975409985;7;574
4019;6;49;0;0;0;1;1;0;0;14;0;5.796060085;1;575
4020;7;50;0;0;0;1;1;0;0;14;0;5.981410027;2;575
4021;8;49;0;0;0;1;1;0;0;14;0;6.040249825;3;575
4022;9;49;0;0;0;1;1;0;0;14;0;6.171700001;4;575
4023;10;49;0;0;0;1;1;0;0;14;0;6.289720058;5;575
4024;11;49;0;0;0;1;1;0;0;14;0;6.395259857;6;575
4025;12;49;0;0;0;1;1;0;0;14;0;6.577859879;7;575
4026;2;50;0;0;0;1;0;0;0;12;0;6.2146101;1;576
4027;3;50;0;0;0;1;1;0;0;12;0;6.263400078;2;576
4028;4;45;0;0;0;1;1;0;0;12;0;6.309919834;3;576
4029;5;48;0;0;0;1;1;0;0;12;0;6.476970196;4;576
